Date,temperature,radiation,total,total_filter
2021-01-05 10:30:00+00:00,7.65,367.0,6.55299999999893,7.163333333333717
2021-01-05 10:45:00+00:00,8.125,398.0,7.976000000000909,7.314333333332979
2021-01-05 11:00:00+00:00,8.6,429.0,7.413999999999103,7.625333333332851
2021-01-05 11:15:00+00:00,9.15,445.75,7.48599999999854,7.012333333332887
2021-01-05 11:30:00+00:00,9.7,462.5,6.1370000000010165,6.830666666666443
2021-01-05 11:45:00+00:00,10.25,479.25,6.868999999999772,6.629666666666449
2021-01-05 12:00:00+00:00,10.8,496.0,6.882999999998559,6.480999999999092
2021-01-05 12:15:00+00:00,11.025,499.5,5.690999999998946,5.800666666666348
2021-01-05 12:30:00+00:00,11.25,503.0,4.828000000001538,5.74633333333428
2021-01-05 12:45:00+00:00,11.475,506.5,6.720000000002358,6.059666666667556
2021-01-05 13:00:00+00:00,11.7,510.0,6.630999999998769,7.4013333333336435
2021-01-05 13:15:00+00:00,11.775,497.5,8.852999999999806,7.170333333332674
2021-01-05 13:30:00+00:00,11.85,485.0,6.026999999999443,7.074333333333013
2021-01-05 13:45:00+00:00,11.925,472.5,6.34299999999979,6.119000000000159
2021-01-05 14:00:00+00:00,12.0,460.0,5.987000000001243,6.306666666667579
2021-01-05 14:15:00+00:00,11.95,432.0,6.590000000001706,6.280666666666849
2021-01-05 14:30:00+00:00,11.9,404.0,6.264999999997598,6.480666666666828
2021-01-05 14:45:00+00:00,11.85,376.0,6.587000000001179,6.295666666665377
2021-01-05 15:00:00+00:00,11.8,348.0,6.034999999997355,5.940666666667545
2021-01-05 15:15:00+00:00,11.55,302.75,5.200000000004103,5.304666666666933
2021-01-05 15:30:00+00:00,11.3,257.5,4.678999999999345,4.896666666667467
2021-01-05 15:45:00+00:00,11.05,212.25,4.810999999998951,4.951666666666044
2021-01-05 16:00:00+00:00,10.8,167.0,5.364999999999835,4.815333333332533
2021-01-05 16:15:00+00:00,10.675,135.25,4.269999999998814,4.704333333333264
2021-01-05 16:30:00+00:00,10.55,103.5,4.478000000001144,4.35566666666714
2021-01-05 16:45:00+00:00,10.425,71.75,4.319000000001464,4.502000000000443
2021-01-05 17:00:00+00:00,10.3,40.0,4.708999999998721,4.667000000000349
2021-01-05 17:15:00+00:00,9.55,30.0,4.973000000000863,4.924666666666322
2021-01-05 17:30:00+00:00,8.8,20.0,5.091999999999383,5.516333333332742
2021-01-05 17:45:00+00:00,8.05,10.0,6.48399999999798,5.682666666666641
2021-01-05 18:00:00+00:00,7.3,0.0,5.47200000000256,6.2206666666665145
2021-01-05 18:15:00+00:00,7.15,0.0,6.705999999999006,5.862333333333804
2021-01-05 18:30:00+00:00,7.0,0.0,5.408999999999844,5.6489999999995
2021-01-05 18:45:00+00:00,6.85,0.0,4.831999999999649,5.0143333333334725
2021-01-05 19:00:00+00:00,6.7,0.0,4.802000000000926,4.897666666666591
2021-01-05 19:15:00+00:00,6.425,0.0,5.058999999999196,5.221333333333334
2021-01-05 19:30:00+00:00,6.15,0.0,5.802999999999878,5.338999999999472
2021-01-05 19:45:00+00:00,5.875,0.0,5.154999999999341,5.341666666667156
2021-01-05 20:00:00+00:00,5.6,0.0,5.067000000002251,4.959666666666801
2021-01-05 20:15:00+00:00,5.425,0.0,4.656999999998812,5.214666666666807
2021-01-05 20:30:00+00:00,5.25,0.0,5.919999999999359,5.6089999999994085
2021-01-05 20:45:00+00:00,5.075,0.0,6.250000000000054,5.895666666665754
2021-01-05 21:00:00+00:00,4.9,0.0,5.51699999999785,5.980999999999618
2021-01-05 21:15:00+00:00,4.7250000000000005,0.0,6.176000000000949,6.052999999999848
2021-01-05 21:30:00+00:00,4.550000000000001,0.0,6.466000000000743,6.26833333333407
2021-01-05 21:45:00+00:00,4.375,0.0,6.163000000000516,5.627000000000005
2021-01-05 22:00:00+00:00,4.2,0.0,4.251999999998756,5.1533333333334745
2021-01-05 22:15:00+00:00,3.95,0.0,5.04500000000115,4.6416666666658815
2021-01-05 22:30:00+00:00,3.7,0.0,4.627999999997739,4.551999999999972
2021-01-05 22:45:00+00:00,3.45,0.0,3.983000000001027,4.252000000000074
2021-01-05 23:00:00+00:00,3.2,0.0,4.145000000001458,4.111666666667567
2021-01-05 23:15:00+00:00,3.35,0.0,4.2070000000002175,3.972666666667074
2021-01-05 23:30:00+00:00,3.5,0.0,3.565999999999545,3.749666666665753
2021-01-05 23:45:00+00:00,3.65,0.0,3.475999999997496,3.293666666666011
2021-01-06 00:00:00+00:00,3.8,0.0,2.8390000000009903,3.0246666666665445
2021-01-06 00:15:00+00:00,3.675,0.0,2.759000000001148,2.7073333333342924
2021-01-06 00:30:00+00:00,3.55,0.0,2.524000000000739,2.532666666667692
2021-01-06 00:45:00+00:00,3.425,0.0,2.3150000000011883,2.425666666667665
2021-01-06 01:00:00+00:00,3.3,0.0,2.438000000001068,2.4776666666664533
2021-01-06 01:15:00+00:00,3.275,0.0,2.679999999997105,2.569333333332915
2021-01-06 01:30:00+00:00,3.25,0.0,2.590000000000571,2.508999999999709
2021-01-06 01:45:00+00:00,3.225,0.0,2.2570000000014527,2.355000000000026
2021-01-06 02:00:00+00:00,3.2,0.0,2.217999999998056,2.4293333333333265
2021-01-06 02:15:00+00:00,3.2,0.0,2.81300000000047,2.4396666666665863
2021-01-06 02:30:00+00:00,3.2,0.0,2.288000000001232,2.520333333333249
2021-01-06 02:45:00+00:00,3.2,0.0,2.459999999998045,2.404166666665987
2021-01-06 03:00:00+00:00,3.1437500000000003,0.0,2.4644999999986847,2.4644999999986847
2021-01-06 03:15:00+00:00,3.0875000000000004,0.0,2.4689999999993244,2.4689999999993244
2021-01-06 03:30:00+00:00,3.03125,0.0,2.4734999999999645,2.4734999999999645
2021-01-06 03:45:00+00:00,2.975,0.0,2.478000000000604,2.385166666666745
2021-01-06 04:00:00+00:00,2.9,0.0,2.2039999999996653,2.280999999999939
2021-01-06 04:15:00+00:00,2.9,0.0,2.1609999999995466,2.174000000000328
2021-01-06 04:30:00+00:00,2.9,0.0,2.157000000001773,2.1743333333345447
2021-01-06 04:45:00+00:00,2.9,0.0,2.2050000000023138,2.3050000000004136
2021-01-06 05:00:00+00:00,2.9,0.0,2.5529999999971538,2.490333333333759
2021-01-06 05:15:00+00:00,2.8,0.0,2.7130000000018093,2.793333333332638
2021-01-06 05:30:00+00:00,2.7,0.0,3.1139999999989505,2.846666666666728
2021-01-06 05:45:00+00:00,2.6,0.0,2.712999999999423,2.88299999999979
2021-01-06 06:00:00+00:00,2.5,0.0,2.822000000000997,2.729666666667487
2021-01-06 06:15:00+00:00,2.45,0.0,2.65400000000204,2.681333333333298
2021-01-06 06:30:00+00:00,2.4,0.0,2.5679999999968564,2.636666666666218
2021-01-06 06:45:00+00:00,2.35,0.0,2.68799999999976,2.66966666666596
2021-01-06 07:00:00+00:00,2.3,0.0,2.753000000001263,2.889666666665617
